date,state,district,year,month,rain_mean,temp_mean,Latitude,Longitude,temp_min,temp_max,PET,D,SPEI_3,SPEI3_Class
01-03-2023,West Bengal,Coochbehar,2023,3,1.851626669,23.51990182,26.29261261,89.34781594,23.10653687,23.80184937,32.83149022,-30.97986355,0.460826488,Normal
01-04-2023,West Bengal,Coochbehar,2023,4,1.090280397,26.40276228,26.29261261,89.34781594,25.50341797,27.06982422,58.23187422,-57.14159382,,
01-05-2023,West Bengal,Coochbehar,2023,5,4.666128431,26.8684518,26.29261261,89.34781594,26.22698975,27.3480835,54.87842898,-50.21230055,-3.318897423,Severe Drought
01-06-2023,West Bengal,Coochbehar,2023,6,13.04285976,27.59585571,26.29261261,89.34781594,27.21792603,27.91519165,43.41704854,-30.37418878,-3.028500752,Severe Drought
01-07-2023,West Bengal,Coochbehar,2023,7,10.27395412,28.33836583,26.29261261,89.34781594,28.09994507,28.70346069,41.92218081,-31.64822669,-6.360938869,Severe Drought
01-08-2023,West Bengal,Coochbehar,2023,8,11.61947632,28.05668858,26.29261261,89.34781594,27.82363892,28.27676392,34.34848107,-22.72900475,,
01-09-2023,West Bengal,Coochbehar,2023,9,6.623768943,28.40621948,26.29261261,89.34781594,28.23092651,28.56686401,25.89975089,-19.27598195,,
01-10-2023,West Bengal,Coochbehar,2023,10,4.631964547,25.51030186,26.29261261,89.34781594,25.08535767,25.84902954,32.12654436,-27.49457982,-1.432633623,Moderate Drought
01-11-2023,West Bengal,Coochbehar,2023,11,0.04763917,23.30862863,26.29261261,89.34781594,22.4934082,23.7902832,31.96984415,-31.92220498,,
01-12-2023,West Bengal,Coochbehar,2023,12,0.256992579,19.79197911,26.29261261,89.34781594,19.26449585,20.09066772,21.8438961,-21.58690352,,
01-01-2024,West Bengal,Coochbehar,2024,1,0.151120424,17.22135707,26.29261261,89.34781594,16.64971924,17.52081299,22.11669597,-21.96557555,,
01-02-2024,West Bengal,Coochbehar,2024,2,0.10428868,19.50592477,26.29261261,89.34781594,19.15505981,19.80349731,22.6423748,-22.53808612,,
01-03-2024,West Bengal,Coochbehar,2024,3,3.274017334,23.5468532,26.29261261,89.34781594,23.2796936,23.79727173,28.34469036,-25.07067303,2.002876012,Severely Wet
01-04-2024,West Bengal,Coochbehar,2024,4,0.587222644,28.2004133,26.29261261,89.34781594,27.89544678,28.55169678,39.22433115,-38.63710851,,
01-05-2024,West Bengal,Coochbehar,2024,5,11.04726628,28.42803083,26.29261261,89.34781594,27.96618652,28.98571777,54.16084976,-43.11358348,-0.502934388,Normal
01-06-2024,West Bengal,Coochbehar,2024,6,34.11140878,27.20159476,26.29261261,89.34781594,26.97824097,27.46456909,35.94492316,-1.833514376,0.076451155,Normal
01-07-2024,West Bengal,Coochbehar,2024,7,26.44122314,28.50378418,26.29261261,89.34781594,28.30700684,28.84606934,39.76247846,-13.32125532,0.767320285,Normal
01-08-2024,West Bengal,Coochbehar,2024,8,16.86297825,27.9346793,26.29261261,89.34781594,27.75827026,28.08834839,29.23814718,-12.37516893,,
01-09-2024,West Bengal,Coochbehar,2024,9,15.34101105,28.69817679,26.29261261,89.34781594,28.55978394,28.81954956,22.91884183,-7.577830784,,
01-10-2024,West Bengal,Coochbehar,2024,10,8.250865391,25.44094849,26.29261261,89.34781594,25.00491333,25.68069458,30.17294402,-21.92207863,1.503053982,Severely Wet
01-11-2024,West Bengal,Coochbehar,2024,11,0.14935032,22.59922137,26.29261261,89.34781594,21.94973755,22.98880005,28.12239483,-27.97304451,,
01-12-2024,West Bengal,Coochbehar,2024,12,0.052462829,18.63565935,26.29261261,89.34781594,18.01400757,19.34213257,26.84391274,-26.79144991,,
01-01-2025,West Bengal,Coochbehar,2025,1,0.070755865,18.18447004,26.29261261,89.34781594,17.97164917,18.44235229,16.70488452,-16.63412865,,
01-02-2025,West Bengal,Coochbehar,2025,2,0.350363152,20.10420881,26.29261261,89.34781594,19.66775513,20.61502075,26.84685768,-26.49649453,,
01-03-2025,West Bengal,Coochbehar,2025,3,0.998679161,24.09765189,26.29261261,89.34781594,23.5305481,24.74539185,44.00390235,-43.00522319,-2.665924412,Severe Drought
01-04-2025,West Bengal,Coochbehar,2025,4,5.717253549,26.24081857,26.29261261,89.34781594,25.89727783,26.67071533,40.7687269,-35.05147335,,
01-05-2025,West Bengal,Coochbehar,2025,5,22.98794556,26.30767386,26.29261261,89.34781594,26.00668335,26.52816772,36.95852302,-13.97057746,0.702616474,Normal
01-06-2025,West Bengal,Coochbehar,2025,6,11.85001482,28.32376099,26.29261261,89.34781594,28.16751099,28.50540161,30.70843932,-18.8584245,1.04585764,Moderately Wet
01-07-2025,West Bengal,Coochbehar,2025,7,14.3971514,28.57819911,26.29261261,89.34781594,28.42990112,28.70333862,28.36483876,-13.96768736,1.475445663,Moderately Wet
01-08-2025,West Bengal,Coochbehar,2025,8,16.69416918,27.58895002,26.29261261,89.34781594,27.37075806,27.76333618,31.64528538,-14.9511162,,
01-09-2025,West Bengal,Coochbehar,2025,9,11.27799225,28.0307748,26.29261261,89.34781594,27.85025024,28.22720337,27.21239608,-15.93440383,,
01-10-2025,West Bengal,Coochbehar,2025,10,8.697130476,26.10876029,26.29261261,89.34781594,25.70864868,26.31997681,29.14122285,-20.44409237,0.582965044,Normal
01-01-2013,West Bengal,Darjeeling,2013,1,0.250316821,12.17779702,26.85056758,88.26203893,5.049713135,15.50479126,64.67699678,-64.42667996,-6.360938869,Severe Drought
01-02-2013,West Bengal,Darjeeling,2013,2,0.95578023,16.12885967,26.85056758,88.26203893,8.231964111,19.71243286,82.83502775,-81.87924752,-6.360938869,Severe Drought
01-03-2013,West Bengal,Darjeeling,2013,3,1.586499064,19.76305831,26.85056758,88.26203893,10.28289795,24.65594482,134.9144701,-133.3279711,-6.360938869,Severe Drought
01-04-2013,West Bengal,Darjeeling,2013,4,4.076481869,21.82476164,26.85056758,88.26203893,12.41326904,26.72967529,157.5134542,-153.4369723,-4.696142861,Severe Drought
01-05-2013,West Bengal,Darjeeling,2013,5,14.80349892,22.49056686,26.85056758,88.26203893,14.84829712,26.51431274,159.8010748,-144.9975758,,
01-06-2013,West Bengal,Darjeeling,2013,6,19.21511359,24.00392552,26.85056758,88.26203893,17.2755127,27.33605957,152.1768362,-132.9617226,,
01-07-2013,West Bengal,Darjeeling,2013,7,27.56869346,23.60611926,26.85056758,88.26203893,17.13449097,26.97628784,152.1569498,-124.5882564,,
01-08-2013,West Bengal,Darjeeling,2013,8,20.0495734,23.4693202,26.85056758,88.26203893,16.96438599,26.72415161,143.3661279,-123.3165545,,
01-09-2013,West Bengal,Darjeeling,2013,9,8.176621286,23.45012946,26.85056758,88.26203893,16.30899048,27.02383423,130.0379954,-121.8613741,,
01-10-2013,West Bengal,Darjeeling,2013,10,6.900827508,20.71943905,26.85056758,88.26203893,13.27926636,24.25387573,107.4081443,-100.5073168,,
01-11-2013,West Bengal,Darjeeling,2013,11,0.736816657,16.38141512,26.85056758,88.26203893,9.73626709,19.34954834,71.45053252,-70.71371586,-6.360938869,Severe Drought
01-12-2013,West Bengal,Darjeeling,2013,12,0.946451288,13.68513408,26.85056758,88.26203893,6.6300354,17.0987854,64.1400352,-63.19358391,,
01-01-2014,West Bengal,Darjeeling,2014,1,0.450858166,13.57160548,26.85056758,88.26203893,6.860565186,16.70431519,65.67552035,-65.22466218,,
01-02-2014,West Bengal,Darjeeling,2014,2,1.584617012,14.33413375,26.85056758,88.26203893,7.203582764,17.74264526,75.16792039,-73.58330337,,
01-03-2014,West Bengal,Darjeeling,2014,3,2.003804659,18.52266171,26.85056758,88.26203893,9.209442139,23.53561401,130.2464549,-128.2426502,-6.360938869,Severe Drought
01-04-2014,West Bengal,Darjeeling,2014,4,1.621464579,22.76942685,26.85056758,88.26203893,12.64175415,28.59683228,170.2481203,-168.6266558,-4.696142861,Severe Drought
01-05-2014,West Bengal,Darjeeling,2014,5,17.76699187,22.93739881,26.85056758,88.26203893,14.88363647,27.30551147,166.7254558,-148.958464,,
01-06-2014,West Bengal,Darjeeling,2014,6,13.43745744,23.91981587,26.85056758,88.26203893,17.48468018,27.1194458,148.6221882,-135.1847308,,
01-07-2014,West Bengal,Darjeeling,2014,7,15.62281237,24.15143947,26.85056758,88.26203893,17.50875854,27.51461792,155.4404809,-139.8176686,,
01-08-2014,West Bengal,Darjeeling,2014,8,15.16382478,23.59780081,26.85056758,88.26203893,17.14251709,26.88275146,143.6684878,-128.504663,-1.025657682,Moderate Drought
01-09-2014,West Bengal,Darjeeling,2014,9,21.74676032,22.76259412,26.85056758,88.26203893,15.97055054,26.14047241,124.5766245,-102.8298641,,
01-10-2014,West Bengal,Darjeeling,2014,10,1.426820153,20.8097486,26.85056758,88.26203893,12.83462524,24.62173462,111.5740902,-110.1472701,,
01-11-2014,West Bengal,Darjeeling,2014,11,0.510412417,17.72169736,26.85056758,88.26203893,10.21707153,21.40652466,80.10834281,-79.59793039,-6.360938869,Severe Drought
01-12-2014,West Bengal,Darjeeling,2014,12,0.727236547,14.7990803,26.85056758,88.26203893,8.174285889,17.95358276,64.18527339,-63.45803684,-6.360938869,Severe Drought
01-01-2015,West Bengal,Darjeeling,2015,1,0.82984583,13.46392983,26.85056758,88.26203893,5.966705322,16.80654907,68.68178411,-67.85193828,-6.360938869,Severe Drought
01-02-2015,West Bengal,Darjeeling,2015,2,1.679067411,15.47540123,26.85056758,88.26203893,7.267547607,19.48825073,83.81781707,-82.13874966,-6.360938869,Severe Drought
01-03-2015,West Bengal,Darjeeling,2015,3,2.599093387,19.12879542,26.85056758,88.26203893,9.995880127,23.6267395,129.1665105,-126.5674171,-6.360938869,Severe Drought
01-04-2015,West Bengal,Darjeeling,2015,4,6.786127994,20.14672852,26.85056758,88.26203893,11.73071289,24.62524414,143.1565111,-136.3703831,1.454528145,Moderately Wet
01-05-2015,West Bengal,Darjeeling,2015,5,8.128454108,22.61256328,26.85056758,88.26203893,15.12387085,26.5418396,158.5717664,-150.4433123,,
01-06-2015,West Bengal,Darjeeling,2015,6,15.60189819,23.60994841,26.85056758,88.26203893,17.10665894,26.85861206,148.41274,-132.8108418,,
01-07-2015,West Bengal,Darjeeling,2015,7,13.74816252,24.25180375,26.85056758,88.26203893,17.46047974,27.53665161,156.358854,-142.6106915,,
01-08-2015,West Bengal,Darjeeling,2015,8,26.57558722,23.48193199,26.85056758,88.26203893,17.12759399,26.62759399,141.4885719,-114.9129847,,
01-09-2015,West Bengal,Darjeeling,2015,9,16.40542763,23.29880724,26.85056758,88.26203893,16.45803833,26.59280396,126.0050938,-109.5996662,,
01-10-2015,West Bengal,Darjeeling,2015,10,1.483886618,21.10097945,26.85056758,88.26203893,13.19503784,24.99581909,112.480863,-110.9969764,,
01-11-2015,West Bengal,Darjeeling,2015,11,0.90090842,17.79402883,26.85056758,88.26203893,10.31726074,21.62585449,80.69768131,-79.79677289,-6.360938869,Severe Drought
01-12-2015,West Bengal,Darjeeling,2015,12,0.881324367,13.36418232,26.85056758,88.26203893,5.975921631,16.97396851,65.07134031,-64.19001594,-6.360938869,Severe Drought
01-01-2016,West Bengal,Darjeeling,2016,1,1.683008395,12.48397667,26.85056758,88.26203893,4.756591797,16.23510742,68.46084536,-66.77783696,-6.360938869,Severe Drought
01-02-2016,West Bengal,Darjeeling,2016,2,1.022559919,15.75240768,26.85056758,88.26203893,8.223419189,19.77420044,85.10092574,-84.07836582,-6.360938869,Severe Drought
01-03-2016,West Bengal,Darjeeling,2016,3,3.706783495,19.18553563,26.85056758,88.26203893,10.3243103,24.04891968,129.8090811,-126.1022976,-6.360938869,Severe Drought
01-04-2016,West Bengal,Darjeeling,2016,4,2.636530424,22.11586882,26.85056758,88.26203893,13.93484497,26.95046997,151.2906491,-148.6541187,-4.696142861,Severe Drought
01-05-2016,West Bengal,Darjeeling,2016,5,11.65413947,22.284623,26.85056758,88.26203893,14.73425293,26.18737793,157.526943,-145.8728036,,
01-06-2016,West Bengal,Darjeeling,2016,6,20.80300261,23.76237086,26.85056758,88.26203893,16.95953369,27.22125244,152.8027105,-131.9997079,,
01-07-2016,West Bengal,Darjeeling,2016,7,37.66156327,23.40019146,26.85056758,88.26203893,17.09118652,26.56970215,148.5796962,-110.9181329,,
01-08-2016,West Bengal,Darjeeling,2016,8,8.717677066,24.7166218,26.85056758,88.26203893,17.79690552,28.11526489,151.8670725,-143.1493954,,
01-09-2016,West Bengal,Darjeeling,2016,9,18.29985287,23.03285137,26.85056758,88.26203893,16.32345581,26.31954956,124.3302758,-106.030423,,
01-10-2016,West Bengal,Darjeeling,2016,10,8.809202495,21.29930034,26.85056758,88.26203893,13.82427979,24.78131104,108.9376895,-100.128487,,
01-11-2016,West Bengal,Darjeeling,2016,11,0.215327062,18.07080721,26.85056758,88.26203893,10.94909668,21.4119873,78.22518511,-78.00985804,,
01-12-2016,West Bengal,Darjeeling,2016,12,0.337143973,15.51511263,26.85056758,88.26203893,8.883636475,18.6121521,65.42455972,-65.08741575,,
01-01-2017,West Bengal,Darjeeling,2017,1,0.685308256,13.83289699,26.85056758,88.26203893,6.125762939,17.29763794,70.54861478,-69.86330652,-6.360938869,Severe Drought
01-02-2017,West Bengal,Darjeeling,2017,2,1.302153336,16.14920686,26.85056758,88.26203893,8.615386963,19.81069946,81.84887058,-80.54671724,-6.360938869,Severe Drought
01-03-2017,West Bengal,Darjeeling,2017,3,4.496397721,17.32711471,26.85056758,88.26203893,8.856719971,21.75906372,119.5363388,-115.039941,-6.360938869,Severe Drought
01-04-2017,West Bengal,Darjeeling,2017,4,6.045955056,20.70648033,26.85056758,88.26203893,12.82675171,25.03964233,141.3764407,-135.3304856,1.744529046,Severely Wet
01-05-2017,West Bengal,Darjeeling,2017,5,7.084509599,22.51364136,26.85056758,88.26203893,14.78121948,26.42965698,159.7720863,-152.6875767,,
01-06-2017,West Bengal,Darjeeling,2017,6,15.4758108,24.0124062,26.85056758,88.26203893,17.15539551,27.42492676,153.7804624,-138.3046516,,
01-07-2017,West Bengal,Darjeeling,2017,7,24.63333612,23.84272686,26.85056758,88.26203893,17.3755188,27.04348755,151.6690078,-127.0356717,,
01-08-2017,West Bengal,Darjeeling,2017,8,25.26098793,23.98273829,26.85056758,88.26203893,17.53536987,27.19552612,144.4070914,-119.1461035,,
01-09-2017,West Bengal,Darjeeling,2017,9,10.20847682,23.72611759,26.85056758,88.26203893,17.00222778,27.03347778,126.6633253,-116.4548485,,
01-10-2017,West Bengal,Darjeeling,2017,10,4.108052705,21.37072593,26.85056758,88.26203893,13.97341919,24.86013794,108.7859593,-104.6779065,,
01-11-2017,West Bengal,Darjeeling,2017,11,0.309759542,17.52228908,26.85056758,88.26203893,10.0866394,20.9382019,78.44668315,-78.1369236,-6.360938869,Severe Drought
01-12-2017,West Bengal,Darjeeling,2017,12,0.165642287,15.7100814,26.85056758,88.26203893,9.308868408,18.73269653,64.76873182,-64.60308953,-6.360938869,Severe Drought
01-01-2018,West Bengal,Darjeeling,2018,1,0.611798286,12.88621601,26.85056758,88.26203893,6.242095947,16.2850647,64.88747631,-64.27567803,-6.360938869,Severe Drought
01-02-2018,West Bengal,Darjeeling,2018,2,1.703944156,15.61839214,26.85056758,88.26203893,8.119934082,19.49688721,81.22009319,-79.51614903,-6.360938869,Severe Drought
01-03-2018,West Bengal,Darjeeling,2018,3,4.018649453,18.65821116,26.85056758,88.26203893,9.785369873,23.60177612,128.3855275,-124.3668781,-6.360938869,Severe Drought
01-04-2018,West Bengal,Darjeeling,2018,4,6.153566461,20.63780935,26.85056758,88.26203893,11.86416626,25.16885376,147.2973567,-141.1437903,1.456412418,Moderately Wet
01-05-2018,West Bengal,Darjeeling,2018,5,10.44974558,21.80150082,26.85056758,88.26203893,14.2890625,25.61328125,154.7500549,-144.3003093,,
01-06-2018,West Bengal,Darjeeling,2018,6,20.243511,24.04169183,26.85056758,88.26203893,17.22970581,27.42697144,153.3457676,-133.1022566,,
01-07-2018,West Bengal,Darjeeling,2018,7,27.24510113,24.04449945,26.85056758,88.26203893,17.57821655,27.3555603,153.2635518,-126.0184506,,
01-08-2018,West Bengal,Darjeeling,2018,8,17.86348042,24.18078131,26.85056758,88.26203893,17.48495483,27.50057983,147.7369373,-129.8734568,,
01-09-2018,West Bengal,Darjeeling,2018,9,9.200323808,23.45787771,26.85056758,88.26203893,16.65103149,26.85610962,126.9308184,-117.7304946,,
01-10-2018,West Bengal,Darjeeling,2018,10,2.668979444,19.9388508,26.85056758,88.26203893,12.11483765,23.76522827,108.4230546,-105.7540751,,
01-11-2018,West Bengal,Darjeeling,2018,11,0.81238586,17.40007742,26.85056758,88.26203893,9.774871826,21.0854187,79.81141814,-78.99903228,-6.360938869,Severe Drought
01-12-2018,West Bengal,Darjeeling,2018,12,0.440563503,13.91897583,26.85056758,88.26203893,6.288116455,17.52053833,66.93173637,-66.49117287,-6.360938869,Severe Drought
01-01-2019,West Bengal,Darjeeling,2019,1,0.470460089,13.15826255,26.85056758,88.26203893,4.686737061,16.98361206,72.43699874,-71.96653865,-6.360938869,Severe Drought
01-02-2019,West Bengal,Darjeeling,2019,2,3.006513696,15.13075337,26.85056758,88.26203893,6.892883301,19.00030518,82.56432835,-79.55781465,-6.360938869,Severe Drought
01-03-2019,West Bengal,Darjeeling,2019,3,2.05018937,18.45595992,26.85056758,88.26203893,8.934783936,23.42697144,130.7583847,-128.7081954,-6.360938869,Severe Drought
01-04-2019,West Bengal,Darjeeling,2019,4,6.384705393,21.13047871,26.85056758,88.26203893,12.31643677,25.84378052,150.4284543,-144.0437489,0.418113758,Normal
01-05-2019,West Bengal,Darjeeling,2019,5,9.034772371,22.4780932,26.85056758,88.26203893,15.04501343,26.29891968,156.9045691,-147.8697967,,
01-06-2019,West Bengal,Darjeeling,2019,6,17.0549477,24.18376722,26.85056758,88.26203893,17.34094238,27.62219238,154.4987807,-137.443833,,
01-07-2019,West Bengal,Darjeeling,2019,7,40.48930279,23.88909109,26.85056758,88.26203893,17.56271362,27.11740112,150.9456969,-110.4563941,,
01-08-2019,West Bengal,Darjeeling,2019,8,13.05646957,24.76644094,26.85056758,88.26203893,17.98498535,28.08459473,150.4247071,-137.3682376,,
01-09-2019,West Bengal,Darjeeling,2019,9,21.09994346,22.93718037,26.85056758,88.26203893,16.2071228,26.2071228,124.0632046,-102.9632611,,
01-10-2019,West Bengal,Darjeeling,2019,10,2.95065669,20.73943289,26.85056758,88.26203893,13.44039917,24.28610229,106.8309031,-103.8802464,,
01-11-2019,West Bengal,Darjeeling,2019,11,0.823328319,18.99524086,26.85056758,88.26203893,11.66989136,22.78121948,82.6902383,-81.86690998,,
01-12-2019,West Bengal,Darjeeling,2019,12,0.660049087,13.4285969,26.85056758,88.26203893,6.254974365,16.82528687,63.9252769,-63.26522781,-6.360938869,Severe Drought
01-01-2020,West Bengal,Darjeeling,2020,1,1.787069823,12.70477616,26.85056758,88.26203893,5.487670898,16.43493652,67.34527958,-65.55820976,-6.360938869,Severe Drought
01-02-2020,West Bengal,Darjeeling,2020,2,1.873727297,14.46031912,26.85056758,88.26203893,6.499176025,18.70230103,84.10253839,-82.22881109,-6.360938869,Severe Drought
01-03-2020,West Bengal,Darjeeling,2020,3,3.861248619,18.33629729,26.85056758,88.26203893,9.606445313,23.01855469,125.3762744,-121.5150258,-6.360938869,Severe Drought
01-04-2020,West Bengal,Darjeeling,2020,4,6.952211079,20.70472798,26.85056758,88.26203893,11.68170166,25.63873291,151.1278733,-144.1756622,1.316108553,Moderately Wet
01-05-2020,West Bengal,Darjeeling,2020,5,8.649110493,22.07085057,26.85056758,88.26203893,14.58462524,26.00845337,156.4863181,-147.8372076,,
01-06-2020,West Bengal,Darjeeling,2020,6,23.81607056,23.59981175,26.85056758,88.26203893,17.26593018,26.96514893,147.9746886,-124.158618,,
01-07-2020,West Bengal,Darjeeling,2020,7,39.39174933,23.75660946,26.85056758,88.26203893,17.84963989,26.91409302,146.5551139,-107.1633645,,
01-08-2020,West Bengal,Darjeeling,2020,8,13.23745888,24.55789827,26.85056758,88.26203893,18.24087524,27.94790649,146.7496802,-133.5122213,,
01-09-2020,West Bengal,Darjeeling,2020,9,23.90564929,23.52552394,26.85056758,88.26203893,17.30276489,26.76760864,122.4410716,-98.53542228,,
01-10-2020,West Bengal,Darjeeling,2020,10,3.064121046,22.29182354,26.85056758,88.26203893,15.48477173,25.73477173,108.0389778,-104.9748568,,
01-11-2020,West Bengal,Darjeeling,2020,11,0.514330914,17.59961419,26.85056758,88.26203893,10.68411255,21.13528442,77.15438801,-76.6400571,,
01-12-2020,West Bengal,Darjeeling,2020,12,0.356702353,14.30417673,26.85056758,88.26203893,8.103210449,17.63641357,62.41043264,-62.05373029,,
01-01-2021,West Bengal,Darjeeling,2021,1,1.20281089,13.56840114,26.85056758,88.26203893,7.43939209,16.85540771,64.22623411,-63.02342322,,
01-02-2021,West Bengal,Darjeeling,2021,2,0.997307627,15.37085122,26.85056758,88.26203893,7.635345459,19.45370483,82.16751646,-81.17020883,-6.360938869,Severe Drought
01-03-2021,West Bengal,Darjeeling,2021,3,3.373917831,19.24673783,26.85056758,88.26203893,10.49447632,23.99057007,128.9368874,-125.5629696,-6.360938869,Severe Drought
01-04-2021,West Bengal,Darjeeling,2021,4,3.425217478,21.98714889,26.85056758,88.26203893,12.8956604,27.11831665,157.640267,-154.2150495,-4.696142861,Severe Drought
01-05-2021,West Bengal,Darjeeling,2021,5,12.54323698,22.29959428,26.85056758,88.26203893,15.00045776,26.16452026,155.5844359,-143.0411989,,
01-06-2021,West Bengal,Darjeeling,2021,6,13.95998985,23.73633294,26.85056758,88.26203893,17.34036255,27.14505005,149.2676588,-135.307669,,
01-07-2021,West Bengal,Darjeeling,2021,7,22.58927998,24.18589381,26.85056758,88.26203893,17.94946289,27.50024414,151.9892663,-129.3999863,,
01-08-2021,West Bengal,Darjeeling,2021,8,21.96024041,23.78223459,26.85056758,88.26203893,17.73165894,26.98751831,140.674618,-118.7143776,,
01-09-2021,West Bengal,Darjeeling,2021,9,5.636558934,24.09259836,26.85056758,88.26203893,17.20803833,27.66116333,130.4404832,-124.8039242,,
01-10-2021,West Bengal,Darjeeling,2021,10,12.68551154,21.87454224,26.85056758,88.26203893,14.99172974,25.39602661,107.7161981,-95.03068651,,
01-11-2021,West Bengal,Darjeeling,2021,11,0.231632634,16.54714323,26.85056758,88.26203893,9.99307251,19.97940063,73.1767545,-72.94512187,-6.360938869,Severe Drought
01-12-2021,West Bengal,Darjeeling,2021,12,0.723461804,14.31368697,26.85056758,88.26203893,7.226104736,17.96438599,66.25730843,-65.53384663,,
01-01-2022,West Bengal,Darjeeling,2022,1,0.877048794,12.67288208,26.85056758,88.26203893,4.99710083,16.55764771,69.13360604,-68.25655724,-6.360938869,Severe Drought
01-02-2022,West Bengal,Darjeeling,2022,2,3.48568324,12.6643468,26.85056758,88.26203893,4.559906006,16.87435913,77.03079567,-73.54511243,-6.360938869,Severe Drought
01-03-2022,West Bengal,Darjeeling,2022,3,1.278651187,20.51395456,26.85056758,88.26203893,12.01806641,24.95361328,130.5486976,-129.2700464,-6.360938869,Severe Drought
01-04-2022,West Bengal,Darjeeling,2022,4,7.294606259,21.35639713,26.85056758,88.26203893,14.22039795,25.17156982,136.1341261,-128.8395199,1.735440638,Severely Wet
01-05-2022,West Bengal,Darjeeling,2022,5,10.26876189,22.71261436,26.85056758,88.26203893,15.58288574,26.38952637,154.6502642,-144.3815023,,
01-06-2022,West Bengal,Darjeeling,2022,6,23.39089484,23.27727468,26.85056758,88.26203893,17.31417847,26.36495972,141.8291002,-118.4382053,,
01-07-2022,West Bengal,Darjeeling,2022,7,10.49603191,24.78185875,26.85056758,88.26203893,18.2361145,28.26931763,157.991777,-147.4957451,,
01-08-2022,West Bengal,Darjeeling,2022,8,9.883722406,24.70531745,26.85056758,88.26203893,18.17941284,28.21456909,149.7286401,-139.8449177,-1.025657682,Moderate Drought
01-09-2022,West Bengal,Darjeeling,2022,9,6.139666106,23.54107827,26.85056758,88.26203893,16.82119751,27.01455688,127.1137399,-120.9740738,,
01-10-2022,West Bengal,Darjeeling,2022,10,3.120155535,21.15180568,26.85056758,88.26203893,14.08139038,24.68881226,106.7813088,-103.6611533,,
01-11-2022,West Bengal,Darjeeling,2022,11,0.14795863,17.5137313,26.85056758,88.26203893,10.68478394,21.02267456,76.54894007,-76.40098144,-6.360938869,Severe Drought
01-12-2022,West Bengal,Darjeeling,2022,12,0.044297846,14.975239,26.85056758,88.26203893,8.014404297,18.61206055,67.17799134,-67.1336935,-6.360938869,Severe Drought
01-01-2023,West Bengal,Darjeeling,2023,1,0.220556811,13.53526065,26.85056758,88.26203893,7.22543335,16.78598022,64.64890432,-64.42834751,-6.360938869,Severe Drought
01-02-2023,West Bengal,Darjeeling,2023,2,0.873913012,16.16505352,26.85056758,88.26203893,8.176361084,20.31112671,85.25364334,-84.37973033,-6.360938869,Severe Drought
01-03-2023,West Bengal,Darjeeling,2023,3,3.254246762,18.42623259,26.85056758,88.26203893,9.52255249,23.08114624,126.3728157,-123.1185689,-6.360938869,Severe Drought
01-04-2023,West Bengal,Darjeeling,2023,4,2.648109838,21.80872225,26.85056758,88.26203893,12.47998047,26.96240234,158.3599717,-155.7118619,-4.696142861,Severe Drought
01-05-2023,West Bengal,Darjeeling,2023,5,3.864208021,23.10651277,26.85056758,88.26203893,14.35003662,27.93011475,175.0485968,-171.1843888,,
01-06-2023,West Bengal,Darjeeling,2023,6,9.606300756,24.73468178,26.85056758,88.26203893,17.42300415,28.60855103,163.2647736,-153.6584728,,
01-07-2023,West Bengal,Darjeeling,2023,7,10.25975599,24.72515066,26.85056758,88.26203893,18.14486694,28.19174194,157.8888374,-147.6290814,,
01-08-2023,West Bengal,Darjeeling,2023,8,11.19800126,24.57908711,26.85056758,88.26203893,18.14004517,27.99356079,147.9267612,-136.7287599,-1.025657682,Moderate Drought
01-09-2023,West Bengal,Darjeeling,2023,9,7.475866217,24.6609224,26.85056758,88.26203893,17.52975464,28.34030151,134.4513865,-126.9755203,,
01-10-2023,West Bengal,Darjeeling,2023,10,3.624695226,21.26597033,26.85056758,88.26203893,13.72207642,25.06387329,110.739427,-107.1147318,,
01-11-2023,West Bengal,Darjeeling,2023,11,0.387652046,18.67916067,26.85056758,88.26203893,10.8605957,22.67895508,84.54794193,-84.16028989,-6.360938869,Severe Drought
01-12-2023,West Bengal,Darjeeling,2023,12,0.249783968,15.57206164,26.85056758,88.26203893,8.4090271,19.27426147,69.259415,-69.00963103,-6.360938869,Severe Drought
01-01-2024,West Bengal,Darjeeling,2024,1,0.330459043,12.98904901,26.85056758,88.26203893,5.161437988,16.90753174,70.40921399,-70.07875495,-6.360938869,Severe Drought
01-02-2024,West Bengal,Darjeeling,2024,2,0.647723047,14.56470208,26.85056758,88.26203893,6.449981689,18.74490356,84.69142008,-84.04369704,-6.360938869,Severe Drought
01-03-2024,West Bengal,Darjeeling,2024,3,3.102135106,18.69344772,26.85056758,88.26203893,10.16445923,23.0687561,124.1953212,-121.0931861,-6.360938869,Severe Drought
01-04-2024,West Bengal,Darjeeling,2024,4,1.365613937,23.31516306,26.85056758,88.26203893,14.18255615,28.29388428,162.263167,-160.8975531,-4.696142861,Severe Drought
01-05-2024,West Bengal,Darjeeling,2024,5,5.855537816,24.68514212,26.85056758,88.26203893,15.89001465,29.3939209,181.2933291,-175.4377913,,
01-06-2024,West Bengal,Darjeeling,2024,6,31.01597194,24.34512008,26.85056758,88.26203893,18.03878784,27.57980347,149.4050545,-118.3890826,,
01-07-2024,West Bengal,Darjeeling,2024,7,25.99508025,24.96459318,26.85056758,88.26203893,18.75427246,28.19763184,153.9351043,-127.940024,,
